Sourcefile	20240911 121833 XenonTPDPlat.qmp
Exporttime	11.09.2024 12:37:20

Start Time	11.09.2024 12:34:42
End Time	11.09.2024 12:37:11

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
11.09.2024 12:35:17	34,952	5,310091e-015	11.09.2024 12:35:17	35,033	6,721646e-013	11.09.2024 12:35:17	35,111	-2,523623e-014	11.09.2024 12:35:17	35,189	5,259404e001
11.09.2024 12:35:17	35,275	1,654468e-014	11.09.2024 12:35:17	35,355	-5,128460e-014	11.09.2024 12:35:17	35,434	1,097689e-013	11.09.2024 12:35:18	35,513	5,249882e001
11.09.2024 12:35:18	35,594	-7,160307e-015	11.09.2024 12:35:18	35,673	1,692718e-013	11.09.2024 12:35:18	35,753	-6,102892e-014	11.09.2024 12:35:18	35,832	5,253056e001
11.09.2024 12:35:18	35,911	-2,116342e-015	11.09.2024 12:35:18	35,994	2,031985e-013	11.09.2024 12:35:18	36,074	1,766024e-014	11.09.2024 12:35:18	36,154	5,256230e001
11.09.2024 12:35:18	36,233	1,208217e-014	11.09.2024 12:35:18	36,313	3,378310e-013	11.09.2024 12:35:18	36,391	3,678730e-015	11.09.2024 12:35:19	36,469	5,256230e001
11.09.2024 12:35:19	36,549	1,137254e-014	11.09.2024 12:35:19	36,628	1,187660e-013	11.09.2024 12:35:19	36,708	1,550635e-014	11.09.2024 12:35:19	36,786	5,262578e001
11.09.2024 12:35:19	36,866	-8,180628e-015	11.09.2024 12:35:19	36,945	-6,696648e-014	11.09.2024 12:35:19	37,024	5,477659e-015	11.09.2024 12:35:19	37,103	5,237186e001
11.09.2024 12:35:19	37,183	1,246980e-014	11.09.2024 12:35:19	37,265	4,683588e-013	11.09.2024 12:35:19	37,345	-1,083509e-015	11.09.2024 12:35:19	37,424	5,291145e001
11.09.2024 12:35:20	37,508	-1,045050e-013	11.09.2024 12:35:20	37,587	-5,098042e-014	11.09.2024 12:35:20	37,666	6,751333e-016	11.09.2024 12:35:20	37,750	5,208619e001
11.09.2024 12:35:20	37,830	-9,904169e-015	11.09.2024 12:35:20	37,917	2,155210e-013	11.09.2024 12:35:20	37,996	-5,293068e-014	11.09.2024 12:35:20	38,075	5,259404e001
